https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50686053/paratici_pogba_gli_siamo_affezionati_/?a=5, 27.50%
https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50686053/paratici_pogba_gli_siamo_affezionati_/?a=5, 27.50%
https://www.gazzetta.it/Calcio/Serie-A/Roma/02-12-2018/roma-totti-vergogna-var-vedeva-altra-partita-310930212350.shtml,http://www.tuttosport.com/video/calcio/serie-a/roma/2018/12/03-50684151/totti_scherza_mi_radiano_/?a=5, 32.20%
https://www.gazzetta.it/Calcio/Serie-A/Inter/02-12-2018/inter-spalletti-totti-roma-non-ho-fatto-smettere-io-rocchi-giusto-cacciarmi-var-310927150518.shtml,http://www.tuttosport.com/video/calcio/serie-a/roma/2018/12/03-50684151/totti_scherza_mi_radiano_/?a=5, 27.27%
https://www.gazzetta.it/Calcio/Serie-A/Juventus/03-12-2018/juventus-chiellini-cr7-migliora-tutta-squadra-allegri-nostra-guida-310958690813.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50687068/nedved_con_l_inter_non_e_decisiva_/?a=5, 29.86%
https://www.gazzetta.it/Calcio/Serie-A/Juventus/03-12-2018/juventus-chiellini-cr7-migliora-tutta-squadra-allegri-nostra-guida-310958690813.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50687068/nedved_con_l_inter_non_e_decisiva_/?a=5, 29.86%
https://www.gazzetta.it/Calcio/Serie-A/Milan/03-12-2018/milan-dicembre-caldo-5-punti-chiave-gattuso-310952266075.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50687065/paratici_devo_tantissimo_a_marotta_/?a=5, 28.81%
https://www.gazzetta.it/Calcio/Serie-A/Milan/03-12-2018/milan-dicembre-caldo-5-punti-chiave-gattuso-310952266075.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/12/03-50687065/paratici_devo_tantissimo_a_marotta_/?a=5, 28.81%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/inter-dov-finito-vero-perisic-310951329726.shtml,http://www.tuttosport.com/video/calcio/calcio-estero/2018/12/03-50675201/guardiola_var_in_champions_serviva_aiuto_/?a=5, 27.73%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/inter-dov-finito-vero-perisic-310951329726.shtml,http://www.tuttosport.com/video/calcio/calcio-estero/2018/12/03-50675201/guardiola_var_in_champions_serviva_aiuto_/?a=5, 27.73%
https://www.gazzetta.it/Calcio/Serie-A/Napoli/03-12-2018/napoli-ancelotti-milik-se-merita-vittoria-campo-difficile-310961061994.shtml,http://www.tuttosport.com/video/calcio/calcio-estero/2018/12/03-50673193/emery_contro_aubameyang_atto_inaccettabile_/?a=5, 22.56%
https://www.gazzetta.it/Calcio/Serie-A/Napoli/03-12-2018/napoli-ancelotti-milik-se-merita-vittoria-campo-difficile-310961061994.shtml,http://www.tuttosport.com/video/calcio/calcio-estero/2018/12/03-50673193/emery_contro_aubameyang_atto_inaccettabile_/?a=5, 22.56%
https://www.gazzetta.it/fuorigioco/29-11-2018/elisa-fuorigioco-maschiaccio-stadio-ora-lancio-curling-310865862315.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50659568/mariella_scirea_gaetano_simbolo_volevano_colpire_la_juventus/?a=6, 22.86%
https://www.gazzetta.it/fuorigioco/29-11-2018/elisa-fuorigioco-maschiaccio-stadio-ora-lancio-curling-310865862315.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50659568/mariella_scirea_gaetano_simbolo_volevano_colpire_la_juventus/?a=6, 22.86%
https://www.gazzetta.it/fuorigioco/29-11-2018/cristina-chirichella-fuorigioco-risotti-tacchi-amore-fantasia-310864696029.shtml,http://www.tuttosport.com/news/calcio/serie-a/torino/2018/12/03-50669041/torino_cairo_var_cambiare_le_cose_per_avere_maggiore_omogeneit/?a=6, 19.29%
https://www.gazzetta.it/fuorigioco/29-11-2018/cristina-chirichella-fuorigioco-risotti-tacchi-amore-fantasia-310864696029.shtml,http://www.tuttosport.com/news/calcio/serie-a/torino/2018/12/03-50669041/torino_cairo_var_cambiare_le_cose_per_avere_maggiore_omogeneit/?a=6, 19.29%
https://www.gazzetta.it/fuorigioco/,http://www.tuttosport.com/news/calcio/serie-a/atalanta/2018/12/03-50694373/serie_a_atalanta_gasperini_nel_momento_decisivo_e_mancata_l_energia_/?a=6, 16.22%
https://www.gazzetta.it/fuorigioco/,http://www.tuttosport.com/news/calcio/serie-a/atalanta/2018/12/03-50694373/serie_a_atalanta_gasperini_nel_momento_decisivo_e_mancata_l_energia_/?a=6, 16.22%
https://www.gazzetta.it/Sport-Vari/30-11-2018/gazzetta-awards-leotta-molinari-pallavolo-farfalle-che-forza-310858199037.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/03-50672401/marotta_juventus-inter_vediamo_/?a=6, 20.80%
https://www.gazzetta.it/Sport-Vari/30-11-2018/gazzetta-awards-leotta-molinari-pallavolo-farfalle-che-forza-310858199037.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/03-50672401/marotta_juventus-inter_vediamo_/?a=6, 20.80%
https://www.gazzetta.it/Sport-Vari/27-11-2018/gazzetta-awards-chi-sara-regina-sofia-il-bis-simona-o-paola-310778518147.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50676624/juve_ritorno_al_lavoro_personalizzato_peralex_sandro_khedira_e_emre_can/?a=6, 19.21%
https://www.gazzetta.it/Sport-Vari/27-11-2018/gazzetta-awards-chi-sara-regina-sofia-il-bis-simona-o-paola-310778518147.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50676624/juve_ritorno_al_lavoro_personalizzato_peralex_sandro_khedira_e_emre_can/?a=6, 19.21%
https://www.gazzetta.it/primapagina/,http://www.tuttosport.com/video/video-rubriche/il-mito-guerino/2018/11/09-49798532/un_guerino_per_lettori_speciali/?a=7, 17.65%
https://www.gazzetta.it/primapagina/,http://www.tuttosport.com/video/video-rubriche/il-mito-guerino/2018/11/09-49798532/un_guerino_per_lettori_speciali/?a=7, 17.65%
https://www.gazzetta.it/primapagina/,http://www.tuttosport.com/holly?a=7, 33.33%
https://www.gazzetta.it/,http://www.tuttosport.com/holly?a=7, 34.29%
https://www.gazzetta.it/includes2013/SSI/boxes/modali/modal_signup.shtml,http://www.tuttosport.com/edicola/widget/2018/09/11-47309486/kit_juve_traveller/?a=7, 26.19%
https://www.gazzetta.it/rss,http://www.tuttosport.com/edicola/widget/2018/09/11-47309486/kit_juve_traveller/?a=7, 19.05%
https://www.gazzetta.it/Calcio/,http://www.tuttosport.com/edicola/edicola/2018/10/12-48550017/arrivato_il_primo_kit_da_viaggio_per_i_tifosi_granata_/?a=7, 15.70%
https://www.gazzetta.it/Calciomercato/,http://www.tuttosport.com/edicola/edicola/2018/10/12-48550017/arrivato_il_primo_kit_da_viaggio_per_i_tifosi_granata_/?a=7, 19.01%
https://www.gazzetta.it/Calcio/Estero/,http://www.tuttosport.com/promo/ed-1-99-settimana/?scr=boxDx&a=7, 28.13%
https://www.gazzetta.it/Auto/,http://www.tuttosport.com/promo/ed-1-99-settimana/?scr=boxDx&a=7, 23.44%
https://www.gazzetta.it/Moto/,http://www.tuttosport.com/archivio/video/video-rubriche, 29.09%
https://www.gazzetta.it/Passione-Motori/,http://www.tuttosport.com/archivio/video/calcio/calcio-estero, 31.15%
https://www.gazzetta.it/Ciclismo/,http://www.tuttosport.com/video/calcio/, 41.03%
https://www.gazzetta.it/Basket/,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/03-50696480/i_100_secondi_di_xavier_jacobelli_totti_ha_ragione_cosi_non_var/, 11.92%
https://www.gazzetta.it/Nba/,http://www.tuttosport.com/live/calendario-serie-a.html, 27.78%
https://www.gazzetta.it/Basket/Eurolega/,http://www.tuttosport.com/live/matchcentre/statistiche.html?competition=21, 27.03%
https://www.gazzetta.it/Tennis/,http://www.tuttosport.com/news/calcio/champions-league/2018/12/03-50665332/uefa_var_in_champions_dagli_ottavi_di_finale/?a=9, 15.32%
https://www.gazzetta.it/Sportlife/,http://www.tuttosport.com/news/calcio/champions-league/2018/12/03-50665332/uefa_var_in_champions_dagli_ottavi_di_finale/?a=9, 17.74%
https://www.gazzetta.it/Atletica/,http://www.tuttosport.com/news/calcio/serie-b/2018/12/03-50693215/serie_b_foggia-venezia_sblocca_iemmello_pareggia_vrioni_1-1/?a=9, 15.38%
https://www.gazzetta.it/Golf/,http://www.tuttosport.com/news/calcio/serie-b/2018/12/03-50693215/serie_b_foggia-venezia_sblocca_iemmello_pareggia_vrioni_1-1/?a=9, 13.85%
https://www.gazzetta.it/Nuoto/,http://www.tuttosport.com/news/calcio/serie-b/palermo/2018/12/03-50681557/serie_b_il_palermo_e_stato_ceduto_agli_inglesi_di_futures_sports_entertaiment/?a=9, 13.46%
https://www.gazzetta.it/Sport-Invernali/,http://www.tuttosport.com/news/calcio/serie-b/palermo/2018/12/03-50681557/serie_b_il_palermo_e_stato_ceduto_agli_inglesi_di_futures_sports_entertaiment/?a=9, 17.31%
https://www.gazzetta.it/Sport-Usa/,http://www.tuttosport.com/foto/, 41.18%
https://www.gazzetta.it/Rugby/,http://www.tuttosport.com/foto/calcio/serie-a/2018/12/03-50693489/atalanta-napoli_1-2_milik_entra_e_segna/, 17.92%
https://www.gazzetta.it/Volley/,http://www.tuttosport.com/foto/calcio/serie-a/2018/12/03-50693489/atalanta-napoli_1-2_milik_entra_e_segna/, 18.87%
